Genome,preVC,VC Status,VC,VC Size,Quality,Adjusted P-value,VC Avg Distance,Topology Confidence Score,Genus Confidence Score
annotate_virome_phage_25,preVC_170,Clustered,VC_170_0,6,0.8532,0.99946168,6.991563552812328,0.8527,0.8
annotate_virome_phage_2522,preVC_27,Clustered,VC_27_0,21,0.7765,1.0,2.8798174821660494,0.7765,1.0
annotate_virome_phage_2530,preVC_217,Clustered,VC_217_0,14,0.9107,0.99999913,2.6169170657348726,0.9107,1.0
annotate_virome_phage_2599,,Outlier,,,,,,,
annotate_virome_phage_26,,Outlier,,,,,,,
annotate_virome_phage_2624,preVC_235,Clustered,VC_235_0,13,0.7526,1.0,2.2865367604426905,0.7526,1.0
annotate_virome_phage_27,preVC_181,Clustered,VC_181_0,4,0.8215,0.99879268,3.626348773309824,0.8205,1.0
annotate_virome_phage_271,preVC_235,Clustered,VC_235_0,13,0.7526,1.0,2.2865367604426905,0.7526,1.0
annotate_virome_phage_272,preVC_235,Clustered,VC_235_0,13,0.7526,1.0,2.2865367604426905,0.7526,1.0
annotate_virome_phage_275,preVC_235,Clustered,VC_235_0,13,0.7526,1.0,2.2865367604426905,0.7526,1.0
annotate_virome_phage_28,,Singleton,,,,,,,
annotate_virome_phage_280,preVC_234,Clustered,VC_234_0,6,0.525,1.0,1.2688409258209765,0.525,1.0
annotate_virome_phage_2912,preVC_116,Clustered,VC_116_0,2,0.2165,0.94854123,3.7416573867739413,0.2053,1.0
annotate_virome_phage_2913,preVC_116,Clustered,VC_116_0,2,0.2165,0.94854123,3.7416573867739413,0.2053,1.0
annotate_virome_phage_2914,preVC_4,Clustered,VC_4_0,5,0.5156,0.99999976,3.883431255984211,0.5156,1.0
annotate_virome_phage_3,preVC_195,Clustered/Singleton,VC_195_1,1,0.0,1.0,0,0.0,1.0
annotate_virome_phage_303,,Outlier,,,,,,,
annotate_virome_phage_31,,Outlier,,,,,,,
annotate_virome_phage_318,preVC_226,Clustered,VC_226_0,6,0.2936,0.99999992,3.130176388107499,0.2936,1.0
annotate_virome_phage_32,preVC_259,Clustered,VC_259_0,3,0.7899,0.99054823,5.514287733752546,0.7825,1.0
annotate_virome_phage_33,,Outlier,,,,,,,
annotate_virome_phage_331,,Outlier,,,,,,,
annotate_virome_phage_34,preVC_258,Clustered/Singleton,VC_258_1,1,0.0,1.0,0,0.0,1.0
annotate_virome_phage_35,,Overlap (VC_74/VC_225),,,,,,,
annotate_virome_phage_36,,Overlap (VC_38/VC_46/VC_47/VC_50/VC_51),,,,,,,
annotate_virome_phage_37,,Overlap (VC_84/VC_186),,,,,,,
annotate_virome_phage_38,preVC_214,Clustered,VC_214_0,3,0.7176,0.98867275,6.8690311101727675,0.7095,1.0
annotate_virome_phage_39,preVC_1,Clustered,VC_1_0,7,0.4085,1.0,6.527506105347375,0.4085,1.0
annotate_virome_phage_4,preVC_7,Clustered,VC_7_1,4,0.2367,0.9999844,6.952694136716307,0.2367,1.0
annotate_virome_phage_41,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_42,preVC_199,Clustered,VC_199_0,6,0.7213,0.99999991,4.797114176191164,0.7213,1.0
annotate_virome_phage_43,preVC_54,Clustered,VC_54_0,4,0.2942,0.99955018,6.793282596497857,0.2941,1.0
annotate_virome_phage_440,preVC_217,Clustered,VC_217_0,14,0.9107,0.99999913,2.6169170657348726,0.9107,1.0
annotate_virome_phage_45,preVC_83,Clustered,VC_83_0,8,0.3703,1.0,7.333458132090891,0.3703,0.9643
annotate_virome_phage_46,preVC_213,Clustered,VC_213_0,3,0.7589,0.613585,4.958026105695008,0.4657,1.0
annotate_virome_phage_47,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_48,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_49,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_5,preVC_232,Clustered,VC_232_0,4,0.5708,0.99716837,8.091511955892841,0.5691,0.8333
annotate_virome_phage_50,,Outlier,,,,,,,
annotate_virome_phage_51,preVC_233,Clustered,VC_233_0,2,0.1682,0.80863346,6.324555320336759,0.136,1.0
annotate_virome_phage_52,preVC_153,Clustered,VC_153_0,9,0.6828,1.0,6.439889890781747,0.6828,1.0
annotate_virome_phage_54,preVC_259,Clustered,VC_259_0,3,0.7899,0.99054823,5.514287733752546,0.7825,1.0
annotate_virome_phage_55,preVC_139,Clustered,VC_139_0,4,0.4683,0.99638241,7.009597206262847,0.4666,1.0
annotate_virome_phage_56,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_57,preVC_153,Clustered,VC_153_0,9,0.6828,1.0,6.439889890781747,0.6828,1.0
annotate_virome_phage_58,preVC_213,Clustered,VC_213_0,3,0.7589,0.613585,4.958026105695008,0.4657,1.0
annotate_virome_phage_59,,Outlier,,,,,,,
annotate_virome_phage_60,preVC_139,Clustered,VC_139_0,4,0.4683,0.99638241,7.009597206262847,0.4666,1.0
annotate_virome_phage_61,,Overlap (VC_201/VC_203),,,,,,,
annotate_virome_phage_62,,Outlier,,,,,,,
annotate_virome_phage_63,preVC_256,Clustered,VC_256_0,2,0.2446,0.6381632,6.782329983125268,0.1561,1.0
annotate_virome_phage_64,preVC_134,Clustered,VC_134_0,4,0.4671,0.99995296,4.354347832071694,0.4671,1.0
annotate_virome_phage_65,,Overlap (VC_24/VC_31/VC_220),,,,,,,
annotate_virome_phage_66,preVC_260,Clustered,VC_260_0,2,0.8041,0.85557782,5.0990195135927845,0.6879,1.0
annotate_virome_phage_67,,Overlap (VC_174/VC_240),,,,,,,
annotate_virome_phage_68,preVC_54,Clustered,VC_54_0,4,0.2942,0.99955018,6.793282596497857,0.2941,1.0
annotate_virome_phage_69,preVC_260,Clustered,VC_260_0,2,0.8041,0.85557782,5.0990195135927845,0.6879,1.0
annotate_virome_phage_7,preVC_195,Clustered,VC_195_0,2,0.2585,0.6381632,8.54400374531753,0.165,1.0
annotate_virome_phage_70,preVC_51,Clustered,VC_51_0,3,0.1538,0.98306494,6.965646395167841,0.1512,1.0
annotate_virome_phage_71,preVC_126,Clustered,VC_126_0,4,0.1739,0.9703306,4.385851352394948,0.1687,1.0
annotate_virome_phage_72,preVC_189,Clustered,VC_189_0,6,0.6992,0.81394394,6.673992275418624,0.5691,1.0
annotate_virome_phage_73,preVC_229,Clustered,VC_229_0,2,0.6609,0.5,4.898979485566356,0.3305,1.0
annotate_virome_phage_734,preVC_255,Clustered/Singleton,VC_255_1,1,0.0,1.0,0,0.0,1.0
annotate_virome_phage_735,,Singleton,,,,,,,
annotate_virome_phage_736,,Singleton,,,,,,,
annotate_virome_phage_738,preVC_7,Clustered,VC_7_1,4,0.2367,0.9999844,6.952694136716307,0.2367,1.0
annotate_virome_phage_739,preVC_7,Clustered/Singleton,VC_7_3,1,0.0,1.0,0,0.0,1.0
annotate_virome_phage_740,preVC_65,Clustered,VC_65_0,4,0.612,0.99943881,7.668133350247225,0.6117,0.6667
annotate_virome_phage_741,,Singleton,,,,,,,
annotate_virome_phage_742,,Singleton,,,,,,,
annotate_virome_phage_743,,Singleton,,,,,,,
annotate_virome_phage_744,,Outlier,,,,,,,
annotate_virome_phage_745,,Singleton,,,,,,,
annotate_virome_phage_746,preVC_263,Clustered,VC_263_0,2,1.0,1.0,6.4031242374328485,1.0,1.0
annotate_virome_phage_747,preVC_93,Clustered,VC_93_0,3,0.9489,0.99081739,4.7263383908471885,0.9402,1.0
annotate_virome_phage_748,preVC_263,Clustered,VC_263_0,2,1.0,1.0,6.4031242374328485,1.0,1.0
annotate_virome_phage_749,,Singleton,,,,,,,
annotate_virome_phage_75,preVC_191,Clustered,VC_191_0,2,0.399,0.94071428,5.477225575051661,0.3753,1.0
annotate_virome_phage_750,preVC_71,Clustered,VC_71_0,3,0.3129,0.99796312,7.577591212031479,0.3123,1.0
annotate_virome_phage_751,,Singleton,,,,,,,
annotate_virome_phage_752,,Singleton,,,,,,,
annotate_virome_phage_753,preVC_177,Clustered,VC_177_0,2,0.875,0.72985431,5.0990195135927845,0.6386,1.0
annotate_virome_phage_754,preVC_153,Clustered,VC_153_0,9,0.6828,1.0,6.439889890781747,0.6828,1.0
annotate_virome_phage_755,preVC_65,Clustered,VC_65_1,2,0.0748,0.5,9.0,0.0374,0.0
annotate_virome_phage_756,preVC_264,Clustered,VC_264_0,2,1.0,1.0,4.58257569495584,1.0,1.0
annotate_virome_phage_758,preVC_117,Clustered,VC_117_0,4,0.6374,0.99797556,6.128860774392847,0.6361,1.0
annotate_virome_phage_759,preVC_13,Clustered,VC_13_0,32,0.7229,1.0,7.066655678565837,0.7229,0.8972
annotate_virome_phage_76,preVC_193,Clustered,VC_193_0,4,0.3951,0.93392444,5.974502219294237,0.369,1.0
annotate_virome_phage_760,preVC_258,Clustered,VC_258_0,2,0.3913,0.72985431,8.306623862918075,0.2856,1.0
annotate_virome_phage_761,preVC_188,Clustered,VC_188_0,2,0.105,0.91741592,7.615773105863909,0.0963,1.0
annotate_virome_phage_762,preVC_264,Clustered,VC_264_0,2,1.0,1.0,4.58257569495584,1.0,1.0
annotate_virome_phage_764,preVC_206,Clustered,VC_206_0,3,0.6124,0.9906832,4.533846543553319,0.6067,1.0
annotate_virome_phage_765,preVC_83,Clustered,VC_83_0,8,0.3703,1.0,7.333458132090891,0.3703,0.9643
annotate_virome_phage_766,preVC_204,Clustered,VC_204_0,4,0.4864,0.99983557,6.033242850949487,0.4864,1.0
annotate_virome_phage_767,,Outlier,,,,,,,
annotate_virome_phage_768,,Singleton,,,,,,,
annotate_virome_phage_769,,Overlap (VC_74/VC_225),,,,,,,
annotate_virome_phage_77,preVC_51,Clustered,VC_51_0,3,0.1538,0.98306494,6.965646395167841,0.1512,1.0
annotate_virome_phage_770,preVC_78,Clustered,VC_78_0,3,0.3384,0.86405064,6.410068133705178,0.2924,1.0
annotate_virome_phage_771,preVC_13,Clustered,VC_13_0,32,0.7229,1.0,7.066655678565837,0.7229,0.8972
annotate_virome_phage_772,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_773,,Singleton,,,,,,,
annotate_virome_phage_774,,Outlier,,,,,,,
annotate_virome_phage_776,preVC_34,Clustered,VC_34_0,8,0.3548,1.0,7.319914446858829,0.3548,0.9286
annotate_virome_phage_778,preVC_13,Clustered,VC_13_0,32,0.7229,1.0,7.066655678565837,0.7229,0.8972
annotate_virome_phage_779,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_78,preVC_191,Clustered,VC_191_0,2,0.399,0.94071428,5.477225575051661,0.3753,1.0
annotate_virome_phage_780,,Outlier,,,,,,,
annotate_virome_phage_781,preVC_83,Clustered,VC_83_0,8,0.3703,1.0,7.333458132090891,0.3703,0.9643
annotate_virome_phage_782,preVC_83,Clustered,VC_83_0,8,0.3703,1.0,7.333458132090891,0.3703,0.9643
annotate_virome_phage_783,preVC_206,Clustered,VC_206_0,3,0.6124,0.9906832,4.533846543553319,0.6067,1.0
annotate_virome_phage_784,,Singleton,,,,,,,
annotate_virome_phage_785,preVC_38,Clustered,VC_38_0,15,0.3888,1.0,7.044667670359567,0.3888,0.9714
annotate_virome_phage_786,preVC_214,Clustered,VC_214_0,3,0.7176,0.98867275,6.8690311101727675,0.7095,1.0
annotate_virome_phage_787,preVC_259,Clustered,VC_259_0,3,0.7899,0.99054823,5.514287733752546,0.7825,1.0
annotate_virome_phage_788,preVC_225,Clustered,VC_225_0,4,0.8172,0.99588049,6.0855582630807605,0.8139,1.0
annotate_virome_phage_789,,Singleton,,,,,,,
annotate_virome_phage_79,preVC_34,Clustered,VC_34_0,8,0.3548,1.0,7.319914446858829,0.3548,0.9286
annotate_virome_phage_790,preVC_117,Clustered,VC_117_0,4,0.6374,0.99797556,6.128860774392847,0.6361,1.0
annotate_virome_phage_791,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_792,preVC_35,Clustered,VC_35_0,14,0.5987,1.0,6.535708325596691,0.5987,0.956
annotate_virome_phage_793,,Outlier,,,,,,,
annotate_virome_phage_794,preVC_188,Clustered,VC_188_0,2,0.105,0.91741592,7.615773105863909,0.0963,1.0
annotate_virome_phage_795,,Singleton,,,,,,,
annotate_virome_phage_796,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_797,,Singleton,,,,,,,
annotate_virome_phage_798,preVC_22,Clustered,VC_22_0,6,0.3762,1.0,6.768330055411917,0.3762,1.0
annotate_virome_phage_799,,Singleton,,,,,,,
annotate_virome_phage_8,,Singleton,,,,,,,
annotate_virome_phage_80,preVC_83,Clustered,VC_83_0,8,0.3703,1.0,7.333458132090891,0.3703,0.9643
annotate_virome_phage_800,preVC_18,Clustered,VC_18_0,34,0.5988,1.0,6.1309941835980615,0.5988,0.9982
annotate_virome_phage_802,,Outlier,,,,,,,
annotate_virome_phage_803,preVC_153,Clustered,VC_153_0,9,0.6828,1.0,6.439889890781747,0.6828,1.0
annotate_virome_phage_804,preVC_242,Clustered,VC_242_0,2,0.624,0.87921671,4.47213595499958,0.5486,1.0
annotate_virome_phage_806,,Outlier,,,,,,,
annotate_virome_phage_807,preVC_18,Clustered,VC_18_0,34,0.5988,1.0,6.1309941835980615,0.5988,0.9982
annotate_virome_phage_808,preVC_189,Clustered,VC_189_0,6,0.6992,0.81394394,6.673992275418624,0.5691,1.0
annotate_virome_phage_809,preVC_139,Clustered,VC_139_0,4,0.4683,0.99638241,7.009597206262847,0.4666,1.0
annotate_virome_phage_81,preVC_194,Clustered,VC_194_0,12,0.7928,1.0,4.635554788263047,0.7928,1.0
annotate_virome_phage_810,preVC_189,Clustered,VC_189_0,6,0.6992,0.81394394,6.673992275418624,0.5691,1.0
annotate_virome_phage_811,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_812,preVC_193,Clustered,VC_193_0,4,0.3951,0.93392444,5.974502219294237,0.369,1.0
annotate_virome_phage_813,,Outlier,,,,,,,
annotate_virome_phage_814,,Outlier,,,,,,,
annotate_virome_phage_815,preVC_38,Clustered,VC_38_0,15,0.3888,1.0,7.044667670359567,0.3888,0.9714
annotate_virome_phage_816,preVC_83,Clustered,VC_83_0,8,0.3703,1.0,7.333458132090891,0.3703,0.9643
annotate_virome_phage_817,,Outlier,,,,,,,
annotate_virome_phage_818,preVC_225,Clustered,VC_225_0,4,0.8172,0.99588049,6.0855582630807605,0.8139,1.0
annotate_virome_phage_819,preVC_194,Clustered,VC_194_0,12,0.7928,1.0,4.635554788263047,0.7928,1.0
annotate_virome_phage_82,preVC_13,Clustered,VC_13_0,32,0.7229,1.0,7.066655678565837,0.7229,0.8972
annotate_virome_phage_820,,Outlier,,,,,,,
annotate_virome_phage_821,preVC_173,Clustered,VC_173_0,15,0.4949,1.0,7.124613444964373,0.4949,1.0
annotate_virome_phage_822,preVC_194,Clustered,VC_194_0,12,0.7928,1.0,4.635554788263047,0.7928,1.0
annotate_virome_phage_823,,Outlier,,,,,,,
annotate_virome_phage_824,,Outlier,,,,,,,
annotate_virome_phage_825,,Outlier,,,,,,,
annotate_virome_phage_826,preVC_142,Clustered,VC_142_0,7,0.5102,0.51003748,3.921876340103305,0.2602,1.0
annotate_virome_phage_827,preVC_225,Clustered,VC_225_0,4,0.8172,0.99588049,6.0855582630807605,0.8139,1.0
annotate_virome_phage_828,preVC_38,Clustered,VC_38_0,15,0.3888,1.0,7.044667670359567,0.3888,0.9714
annotate_virome_phage_829,preVC_138,Clustered,VC_138_0,11,0.7012,1.0,4.828349979993908,0.7012,1.0
annotate_virome_phage_83,preVC_40,Clustered,VC_40_0,6,0.2412,0.99999999,6.492421842648904,0.2412,1.0
annotate_virome_phage_831,preVC_194,Clustered,VC_194_0,12,0.7928,1.0,4.635554788263047,0.7928,1.0
annotate_virome_phage_832,preVC_193,Clustered,VC_193_0,4,0.3951,0.93392444,5.974502219294237,0.369,1.0
annotate_virome_phage_833,preVC_189,Clustered,VC_189_0,6,0.6992,0.81394394,6.673992275418624,0.5691,1.0
annotate_virome_phage_834,preVC_262,Clustered,VC_262_0,2,0.6508,0.87921671,5.385164807134504,0.5722,1.0
annotate_virome_phage_835,preVC_265,Clustered,VC_265_0,2,1.0,1.0,4.795831523312719,1.0,1.0
annotate_virome_phage_837,preVC_138,Clustered,VC_138_0,11,0.7012,1.0,4.828349979993908,0.7012,1.0
annotate_virome_phage_838,preVC_242,Clustered,VC_242_0,2,0.624,0.87921671,4.47213595499958,0.5486,1.0
annotate_virome_phage_839,preVC_38,Clustered,VC_38_0,15,0.3888,1.0,7.044667670359567,0.3888,0.9714
annotate_virome_phage_84,,Overlap (VC_174/VC_240),,,,,,,
annotate_virome_phage_840,,Singleton,,,,,,,
annotate_virome_phage_841,,Singleton,,,,,,,
annotate_virome_phage_842,preVC_108,Clustered,VC_108_0,4,0.7323,0.99986692,3.9607098315658456,0.7322,1.0
annotate_virome_phage_843,preVC_192,Clustered,VC_192_0,2,0.4603,0.91877225,4.58257569495584,0.4229,1.0
annotate_virome_phage_844,,Outlier,,,,,,,
annotate_virome_phage_845,preVC_83,Clustered,VC_83_0,8,0.3703,1.0,7.333458132090891,0.3703,0.9643
annotate_virome_phage_846,preVC_173,Clustered,VC_173_0,15,0.4949,1.0,7.124613444964373,0.4949,1.0
annotate_virome_phage_847,preVC_121,Clustered,VC_121_0,9,0.8128,0.99999991,5.388089680141375,0.8128,1.0
annotate_virome_phage_848,preVC_142,Clustered,VC_142_0,7,0.5102,0.51003748,3.921876340103305,0.2602,1.0
annotate_virome_phage_849,preVC_139,Clustered,VC_139_0,4,0.4683,0.99638241,7.009597206262847,0.4666,1.0
annotate_virome_phage_850,preVC_13,Clustered,VC_13_0,32,0.7229,1.0,7.066655678565837,0.7229,0.8972
annotate_virome_phage_851,preVC_231,Clustered,VC_231_0,4,0.6556,0.92816396,4.881910072084789,0.6085,1.0
annotate_virome_phage_852,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_854,preVC_177,Clustered,VC_177_0,2,0.875,0.72985431,5.0990195135927845,0.6386,1.0
annotate_virome_phage_855,,Singleton,,,,,,,
annotate_virome_phage_856,,Outlier,,,,,,,
annotate_virome_phage_857,preVC_262,Clustered,VC_262_0,2,0.6508,0.87921671,5.385164807134504,0.5722,1.0
annotate_virome_phage_858,,Overlap (VC_38/VC_46),,,,,,,
annotate_virome_phage_859,,Singleton,,,,,,,
annotate_virome_phage_86,preVC_173,Clustered,VC_173_0,15,0.4949,1.0,7.124613444964373,0.4949,1.0
annotate_virome_phage_860,preVC_121,Clustered,VC_121_0,9,0.8128,0.99999991,5.388089680141375,0.8128,1.0
annotate_virome_phage_861,preVC_189,Clustered,VC_189_0,6,0.6992,0.81394394,6.673992275418624,0.5691,1.0
annotate_virome_phage_862,preVC_33,Clustered,VC_33_0,14,0.415,1.0,4.0664087203971,0.415,1.0
annotate_virome_phage_863,,Outlier,,,,,,,
annotate_virome_phage_864,,Singleton,,,,,,,
annotate_virome_phage_865,preVC_266,Clustered,VC_266_0,2,0.6628,0.87921671,3.3166247903554,0.5828,1.0
annotate_virome_phage_866,,Singleton,,,,,,,
annotate_virome_phage_867,,Outlier,,,,,,,
annotate_virome_phage_868,preVC_206,Clustered,VC_206_0,3,0.6124,0.9906832,4.533846543553319,0.6067,1.0
annotate_virome_phage_87,,Outlier,,,,,,,
annotate_virome_phage_870,preVC_204,Clustered,VC_204_0,4,0.4864,0.99983557,6.033242850949487,0.4864,1.0
annotate_virome_phage_871,preVC_189,Clustered,VC_189_0,6,0.6992,0.81394394,6.673992275418624,0.5691,1.0
annotate_virome_phage_875,preVC_231,Clustered,VC_231_0,4,0.6556,0.92816396,4.881910072084789,0.6085,1.0
annotate_virome_phage_876,preVC_138,Clustered,VC_138_0,11,0.7012,1.0,4.828349979993908,0.7012,1.0
annotate_virome_phage_878,preVC_266,Clustered,VC_266_0,2,0.6628,0.87921671,3.3166247903554,0.5828,1.0
annotate_virome_phage_88,preVC_18,Clustered,VC_18_0,34,0.5988,1.0,6.1309941835980615,0.5988,0.9982
annotate_virome_phage_881,preVC_265,Clustered,VC_265_0,2,1.0,1.0,4.795831523312719,1.0,1.0
annotate_virome_phage_882,preVC_18,Clustered,VC_18_0,34,0.5988,1.0,6.1309941835980615,0.5988,0.9982
annotate_virome_phage_884,preVC_13,Clustered,VC_13_0,32,0.7229,1.0,7.066655678565837,0.7229,0.8972
annotate_virome_phage_885,preVC_74,Clustered,VC_74_0,4,0.5061,0.99996549,5.554849589171229,0.5061,1.0
annotate_virome_phage_890,,Overlap (VC_24/VC_31/VC_220),,,,,,,
annotate_virome_phage_891,,Overlap (VC_23/VC_25),,,,,,,
annotate_virome_phage_893,preVC_173,Clustered,VC_173_0,15,0.4949,1.0,7.124613444964373,0.4949,1.0
annotate_virome_phage_894,,Singleton,,,,,,,
annotate_virome_phage_895,preVC_187,Clustered,VC_187_0,5,0.6294,0.99999259,6.438131257049117,0.6294,1.0
annotate_virome_phage_898,,Outlier,,,,,,,
annotate_virome_phage_899,preVC_83,Clustered,VC_83_0,8,0.3703,1.0,7.333458132090891,0.3703,0.9643
annotate_virome_phage_9,preVC_232,Clustered,VC_232_0,4,0.5708,0.99716837,8.091511955892841,0.5691,0.8333
annotate_virome_phage_900,preVC_33,Clustered,VC_33_0,14,0.415,1.0,4.0664087203971,0.415,1.0
annotate_virome_phage_901,preVC_78,Clustered,VC_78_0,3,0.3384,0.86405064,6.410068133705178,0.2924,1.0
annotate_virome_phage_902,preVC_4,Clustered,VC_4_0,5,0.5156,0.99999976,3.883431255984211,0.5156,1.0
annotate_virome_phage_903,preVC_267,Clustered,VC_267_0,2,0.7186,0.72985431,3.1622776601683795,0.5245,1.0
annotate_virome_phage_904,preVC_78,Clustered,VC_78_0,3,0.3384,0.86405064,6.410068133705178,0.2924,1.0
annotate_virome_phage_906,,Singleton,,,,,,,
annotate_virome_phage_908,,Singleton,,,,,,,
annotate_virome_phage_909,preVC_230,Clustered,VC_230_0,8,0.5383,1.0,4.091935328203622,0.5383,1.0
annotate_virome_phage_91,,Overlap (VC_39/VC_99),,,,,,,
annotate_virome_phage_911,preVC_193,Clustered,VC_193_0,4,0.3951,0.93392444,5.974502219294237,0.369,1.0
annotate_virome_phage_912,preVC_60,Clustered,VC_60_0,5,0.2921,0.99999991,5.066942556073895,0.2921,1.0
annotate_virome_phage_913,preVC_54,Clustered,VC_54_0,4,0.2942,0.99955018,6.793282596497857,0.2941,1.0
annotate_virome_phage_914,preVC_261,Clustered,VC_261_0,2,0.6386,0.81445332,4.0,0.5201,1.0
annotate_virome_phage_915,preVC_173,Clustered,VC_173_0,15,0.4949,1.0,7.124613444964373,0.4949,1.0
annotate_virome_phage_92,preVC_13,Clustered,VC_13_0,32,0.7229,1.0,7.066655678565837,0.7229,0.8972
annotate_virome_phage_925,preVC_261,Clustered,VC_261_0,2,0.6386,0.81445332,4.0,0.5201,1.0
annotate_virome_phage_932,,Singleton,,,,,,,
annotate_virome_phage_935,preVC_18,Clustered,VC_18_0,34,0.5988,1.0,6.1309941835980615,0.5988,0.9982
annotate_virome_phage_936,preVC_173,Clustered,VC_173_0,15,0.4949,1.0,7.124613444964373,0.4949,1.0
annotate_virome_phage_939,,Singleton,,,,,,,
annotate_virome_phage_94,,Outlier,,,,,,,
annotate_virome_phage_949,preVC_178,Clustered,VC_178_0,22,0.6729,1.0,3.0289611808891412,0.6729,1.0
annotate_virome_phage_955,preVC_178,Clustered,VC_178_0,22,0.6729,1.0,3.0289611808891412,0.6729,1.0
annotate_virome_phage_96,preVC_73,Clustered,VC_73_0,27,0.7278,1.0,7.435828123197962,0.7278,0.9316
annotate_virome_phage_960,preVC_95,Clustered,VC_95_0,19,0.8562,1.0,2.4501351360911467,0.8562,1.0
annotate_virome_phage_963,,Overlap (VC_179/VC_181),,,,,,,
annotate_virome_phage_97,preVC_33,Clustered,VC_33_0,14,0.415,1.0,4.0664087203971,0.415,1.0
annotate_virome_phage_974,,Outlier,,,,,,,
annotate_virome_phage_979,preVC_267,Clustered,VC_267_0,2,0.7186,0.72985431,3.1622776601683795,0.5245,1.0
annotate_virome_phage_98,preVC_215,Clustered,VC_215_0,3,0.897,0.92554266,3.3565509635339144,0.8303,1.0
annotate_virome_phage_993,preVC_27,Clustered,VC_27_0,21,0.7765,1.0,2.8798174821660494,0.7765,1.0
annotate_virome_phage_997,preVC_231,Clustered,VC_231_0,4,0.6556,0.92816396,4.881910072084789,0.6085,1.0
