Source,Target,Weight,Study,host,Realm,Kingdom,Phylum,Class,Order,Family,VC,host_study
busby_phage_473,busby_phage_323,12.4827318301715,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_476,busby_phage_323,8.176854507272,busby,NA,NA,NA,NA,NA,NA,NA,VC_35_0,NA_busby
deboutte_phage_139,busby_phage_323,9.2449072097837,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_390,busby_phage_323,20.6851771798063,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_34_0,NA_deboutte
rosso_phage_166,busby_phage_323,1.82516666044355,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
total_phage_102,busby_phage_323,4.66937037949575,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_233,busby_phage_323,13.2611780434153,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_37_1,Gilliamella_sbardellati
total_phage_244,busby_phage_323,13.1722012579516,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_294,busby_phage_323,3.77610462361224,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Gilliamella_sbardellati
total_phage_361,busby_phage_323,5.17305098493263,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_362,busby_phage_323,5.21934745043035,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_363,busby_phage_323,6.04310838728074,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_35_0,NA_sbardellati
total_phage_417,busby_phage_323,20.5463667507375,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Gilliamella_sbardellati
total_phage_446,busby_phage_323,6.65213837238188,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_34_0,Gilliamella_sbardellati
total_phage_791,busby_phage_323,3.0601801135221,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Gilliamella_sbardellati
total_phage_793,busby_phage_323,3.86303512199872,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_35_0,NA_sbardellati
total_phage_9,busby_phage_323,14.1413454084727,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_35_0,Gilliamella_sbardellati
virome_phage_2297,busby_phage_323,14.465751406346,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Gilliamella_sbardellati
virome_phage_2303,busby_phage_323,12.3691654133208,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Gilliamella_sbardellati
virome_phage_776,busby_phage_323,5.78877852415831,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_34_0,Gilliamella_sbardellati
virome_phage_792,busby_phage_323,9.88697510165159,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_35_0,Gilliamella_sbardellati
virome_phage_858,busby_phage_323,13.0758891023835,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Gilliamella_sbardellati
deboutte_phage_171,busby_phage_324,4.39571629764427,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_136_0,NA_deboutte
deboutte_phage_181,busby_phage_325,1.69769161737589,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_240,busby_phage_325,4.74943806471444,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_340,busby_phage_325,6.05915532358527,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_137_0,NA_deboutte
rosso_phage_38,busby_phage_325,3.16739017344769,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
total_phage_804,busby_phage_325,2.73777011331212,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Gilliamella_sbardellati
virome_phage_2303,busby_phage_325,1.83308471652321,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Gilliamella_sbardellati
deboutte_phage_163,busby_phage_326,13.1962446697181,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_138_0,NA_deboutte
deboutte_phage_166,busby_phage_326,13.8500748928427,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_196,busby_phage_326,36.9690127909403,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_138_0,NA_deboutte
deboutte_phage_43,busby_phage_326,11.3423261915902,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
rosso_phage_152,busby_phage_326,10.7921251092793,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_35,busby_phage_326,22.8021361754963,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_138_0,NA_bonilla-rosso
virome_phage_119,busby_phage_326,15.7427642138643,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
virome_phage_123,busby_phage_326,18.7096536669667,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,NA_sbardellati
virome_phage_2319,busby_phage_326,36.9690127909403,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
virome_phage_2345,busby_phage_326,28.1479559923004,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
virome_phage_813,busby_phage_326,10.6346583347255,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
virome_phage_829,busby_phage_326,30.4609548942666,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
virome_phage_837,busby_phage_326,38.2692281073967,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
virome_phage_876,busby_phage_326,35.9140343004319,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
deboutte_phage_163,busby_phage_327,7.13157683262875,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_138_0,NA_deboutte
deboutte_phage_196,busby_phage_327,9.64501937796088,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_138_0,NA_deboutte
rosso_phage_152,busby_phage_327,5.38111412628853,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
virome_phage_2319,busby_phage_327,9.64501937796088,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
virome_phage_829,busby_phage_327,6.24999922997281,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
virome_phage_837,busby_phage_327,3.562706787029,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
virome_phage_876,busby_phage_327,6.8410860736257,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_138_0,Gilliamella_sbardellati
busby_phage_269,busby_phage_328,18.0704983727192,busby,NA,NA,NA,NA,NA,NA,NA,VC_125_0,NA_busby
busby_phage_269,busby_phage_329,3.47851497132178,busby,NA,NA,NA,NA,NA,NA,NA,VC_125_0,NA_busby
busby_phage_233,busby_phage_33,4.04068149709107,busby,NA,NA,NA,NA,NA,NA,NA,VC_114_0,NA_busby
busby_phage_288,busby_phage_33,1.84941250654289,busby,NA,NA,NA,NA,NA,NA,NA,VC_6_0,NA_busby
busby_phage_405,busby_phage_33,9.92518232425016,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
deboutte_phage_394,busby_phage_33,6.6651109362602,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_114_0,NA_deboutte
deboutte_phage_472,busby_phage_33,6.79004967286083,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_6_0,NA_deboutte
deboutte_phage_515,busby_phage_33,2.23204946379099,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_7_0,NA_deboutte
rosso_phage_8,busby_phage_33,7.40666838437296,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_9,busby_phage_33,5.97799375872244,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_6_0,NA_bonilla-rosso
total_phage_413,busby_phage_33,2.15869868696101,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_0,Lactobacillus_sbardellati
total_phage_500,busby_phage_33,3.24573353111605,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_2,NA_sbardellati
total_phage_730,busby_phage_33,2.15869868696101,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_1,Lactobacillus_sbardellati
virome_phage_10,busby_phage_33,2.66597417837605,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_1,Lactobacillus_sbardellati
virome_phage_2238,busby_phage_33,3.44095354413563,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_2,NA_sbardellati
virome_phage_2254,busby_phage_33,2.41977578083055,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_2,NA_sbardellati
virome_phage_4,busby_phage_33,2.18584356487528,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_1,Lactobacillus_sbardellati
virome_phage_738,busby_phage_33,2.21341936176433,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_1,Lactobacillus_sbardellati
virome_phage_739,busby_phage_33,2.48353556840567,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_3,Lactobacillus_sbardellati
busby_phage_451,busby_phage_330,1.77686270390132,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_236,busby_phage_331,6.13037379787915,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_237,busby_phage_331,9.26264629665531,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_332,busby_phage_331,5.00316357305266,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
deboutte_phage_452,busby_phage_331,8.60501457231144,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
rosso_phage_31,busby_phage_331,11.103517551448,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_109_0,NA_bonilla-rosso
total_phage_172,busby_phage_331,20.5267443530484,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_109_0,Gilliamella_sbardellati
total_phage_306,busby_phage_331,7.6322186268561,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_109_0,Gilliamella_sbardellati
total_phage_934,busby_phage_331,12.317290933555,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_109_0,Gilliamella_sbardellati
virome_phage_2912,busby_phage_331,2.53436055600252,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_116_0,NA_sbardellati
virome_phage_2913,busby_phage_331,5.00316357305266,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_116_0,NA_sbardellati
busby_phage_236,busby_phage_332,8.63917228050148,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_237,busby_phage_332,14.2981917263167,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_331,busby_phage_332,5.00316357305266,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
deboutte_phage_452,busby_phage_332,28.5054972303404,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
rosso_phage_31,busby_phage_332,34.627815197225,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_109_0,NA_bonilla-rosso
total_phage_172,busby_phage_332,28.6516854581409,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_109_0,Gilliamella_sbardellati
total_phage_306,busby_phage_332,23.9911564523368,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_109_0,Gilliamella_sbardellati
total_phage_934,busby_phage_332,28.4623363397967,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_109_0,Gilliamella_sbardellati
virome_phage_2912,busby_phage_332,2.79016238291787,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_116_0,NA_sbardellati
virome_phage_2913,busby_phage_332,1.16758496959026,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_116_0,NA_sbardellati
busby_phage_190,busby_phage_333,2.76686254307254,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_191,busby_phage_333,2.18272933915188,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
deboutte_phage_38,busby_phage_333,1.56524646844126,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_515,busby_phage_333,4.80808493862436,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_7_0,NA_deboutte
rosso_phage_171,busby_phage_333,1.56524646844126,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_88_0,NA_bonilla-rosso
rosso_phage_18,busby_phage_333,3.10730193814252,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_20,busby_phage_333,3.79120678190138,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
total_phage_413,busby_phage_333,4.67970505935715,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_0,Lactobacillus_sbardellati
total_phage_500,busby_phage_333,2.15960665930086,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_2,NA_sbardellati
virome_phage_2238,busby_phage_333,2.40324412783182,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_2,NA_sbardellati
virome_phage_2254,busby_phage_333,1.13265082779528,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_2,NA_sbardellati
virome_phage_739,busby_phage_333,3.17269310414742,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,Herelleviridae,VC_7_3,Lactobacillus_sbardellati
busby_phage_464,busby_phage_334,6.24610801311326,busby,NA,NA,NA,NA,NA,NA,NA,VC_4_0,NA_busby
total_phage_125,busby_phage_334,3.38232388785742,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_243,busby_phage_334,2.63975721368792,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_304,busby_phage_334,2.36157084410934,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_783,busby_phage_334,2.19824247853487,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,Gilliamella_sbardellati
total_phage_803,busby_phage_334,5.12716806324797,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,Gilliamella_sbardellati
virome_phage_172,busby_phage_334,9.5419519866491,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
virome_phage_2366,busby_phage_334,9.18411608271037,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_4_0,Gilliamella_sbardellati
virome_phage_2380,busby_phage_334,6.21870237637034,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_4_0,Gilliamella_sbardellati
virome_phage_2914,busby_phage_334,5.368705164891,sbardellati,Serratia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_4_0,Serratia_sbardellati
virome_phage_902,busby_phage_334,5.7906613231891,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_4_0,Gilliamella_sbardellati
busby_phage_398,busby_phage_335,2.68043497243644,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_413,busby_phage_335,4.06737959680499,busby,NA,NA,NA,NA,NA,NA,NA,VC_140_0,NA_busby
busby_phage_444,busby_phage_335,4.06737959680499,busby,NA,NA,NA,NA,NA,NA,NA,VC_140_0,NA_busby
busby_phage_62,busby_phage_335,6.14656084285323,busby,NA,NA,NA,NA,NA,NA,NA,VC_140_0,NA_busby
deboutte_phage_123,busby_phage_335,1.82797583276685,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_1_0,NA_deboutte
deboutte_phage_153,busby_phage_335,2.58379229983339,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_1_0,NA_deboutte
deboutte_phage_453,busby_phage_335,4.22228155678876,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_140_0,NA_deboutte
deboutte_phage_86,busby_phage_335,1.61228083765074,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_1_0,NA_deboutte
rosso_phage_29,busby_phage_335,1.31709625000266,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_1_0,NA_bonilla-rosso
total_phage_2,busby_phage_335,1.72767977430927,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_1_0,NA_sbardellati
virome_phage_39,busby_phage_335,1.50627821315388,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_1_0,NA_sbardellati
virome_phage_2298,busby_phage_336,2.5531489500881,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_91,busby_phage_336,3.25010773309831,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Lactobacillus_sbardellati
deboutte_phage_21,busby_phage_338,2.47450029528716,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_141_0,NA_deboutte
total_phage_308,busby_phage_338,2.959126927136,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_21_0,Gilliamella_sbardellati
total_phage_362,busby_phage_338,1.58765352571564,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
busby_phage_378,busby_phage_339,7.1038117248743,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
total_phage_237,busby_phage_339,1.45500529841547,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_296,busby_phage_339,1.31354207306555,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_449,busby_phage_339,1.60918388812018,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_451,busby_phage_339,1.06143819654342,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_745,busby_phage_339,1.53036432724837,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_783,busby_phage_339,6.83658774829488,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,Gilliamella_sbardellati
total_phage_803,busby_phage_339,2.72665471838661,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,Gilliamella_sbardellati
total_phage_935,busby_phage_339,1.38281631628369,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
virome_phage_172,busby_phage_339,11.9043347741875,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
virome_phage_2380,busby_phage_339,6.29121489182768,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_4_0,Gilliamella_sbardellati
busby_phage_435,busby_phage_34,1.76792973761056,busby,NA,NA,NA,NA,NA,NA,NA,VC_77_0,NA_busby
busby_phage_436,busby_phage_34,2.93927405293288,busby,NA,NA,NA,NA,NA,NA,NA,VC_77_0,NA_busby
busby_phage_441,busby_phage_34,3.4155272162537,busby,NA,NA,NA,NA,NA,NA,NA,VC_77_0,NA_busby
busby_phage_319,busby_phage_340,13.6438308217493,busby,NA,NA,NA,NA,NA,NA,NA,VC_134_0,NA_busby
busby_phage_341,busby_phage_340,6.83717639880953,busby,NA,NA,NA,NA,NA,NA,NA,VC_133_0,NA_busby
deboutte_phage_31,busby_phage_340,13.6997072547468,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_133_0,NA_deboutte
rosso_phage_4,busby_phage_340,11.8055553799607,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_134_0,NA_bonilla-rosso
virome_phage_2306,busby_phage_340,12.5569749537859,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_134_0,NA_sbardellati
virome_phage_64,busby_phage_340,12.4966790519003,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_134_0,NA_sbardellati
virome_phage_824,busby_phage_340,2.47306391805009,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
busby_phage_319,busby_phage_341,3.51444553763471,busby,NA,NA,NA,NA,NA,NA,NA,VC_134_0,NA_busby
busby_phage_340,busby_phage_341,6.83717639880953,busby,NA,NA,NA,NA,NA,NA,NA,VC_133_0,NA_busby
deboutte_phage_31,busby_phage_341,5.862904072802,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_133_0,NA_deboutte
rosso_phage_4,busby_phage_341,5.30165504759741,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_134_0,NA_bonilla-rosso
virome_phage_2306,busby_phage_341,2.91663362150193,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_134_0,NA_sbardellati
virome_phage_64,busby_phage_341,5.78610209186244,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_134_0,NA_sbardellati
deboutte_phage_190,busby_phage_342,2.0490341833512,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_142_0,NA_deboutte
deboutte_phage_534,busby_phage_342,3.81980350745807,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_142_0,NA_deboutte
rosso_phage_4,busby_phage_342,3.96297207169349,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_134_0,NA_bonilla-rosso
virome_phage_2306,busby_phage_342,4.48874160466206,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_134_0,NA_sbardellati
virome_phage_64,busby_phage_342,1.91170166130762,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_134_0,NA_sbardellati
virome_phage_826,busby_phage_342,2.08514500045798,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_142_0,NA_sbardellati
virome_phage_848,busby_phage_342,2.12202721371714,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_142_0,NA_sbardellati
busby_phage_319,busby_phage_343,8.94739236756406,busby,NA,NA,NA,NA,NA,NA,NA,VC_134_0,NA_busby
deboutte_phage_536,busby_phage_343,14.4866491132646,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_135_0,NA_deboutte
rosso_phage_4,busby_phage_343,17.3885933091595,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_134_0,NA_bonilla-rosso
virome_phage_2306,busby_phage_343,7.86338782533802,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_134_0,NA_sbardellati
virome_phage_64,busby_phage_343,18.5147750560801,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_134_0,NA_sbardellati
